Source,Station,Latitude,Longitude,Date,Datetime,Chlorophyll,DissAmmonia,DissNitrateNitrite,DOC,DissOrthophos
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-10-17,2018-10-18T00:51:00Z,NA,NA,NA,NA,0.155
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-11-06,2018-11-06T17:30:00Z,NA,NA,NA,NA,0.1
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-13,2018-07-14T00:00:00Z,NA,NA,NA,2.6,0.119
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T17:01:00Z,3.2,NA,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T19:02:00Z,3.1,NA,NA,NA,NA
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T20:12:00Z,NA,0.04,0.134,NA,0.085
USGS CAWSC,USGS-11312672,37.8708333,-121.53,2018-05-15,2018-05-15T22:25:00Z,NA,NA,NA,NA,0.092
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T16:02:00Z,4.6,NA,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-02-15,2018-02-15T17:00:00Z,3.4,0.11,0.47,NA,0.06
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T17:03:00Z,4.4,NA,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-12-06,2018-12-06T16:30:00Z,2.6,0.02,0.426,NA,0.056
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-07-26,2018-07-26T18:26:00Z,NA,NA,NA,NA,0.075
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-05-15,2018-05-15T19:02:00Z,NA,NA,NA,NA,0.075
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-07-24,2018-07-24T18:19:00Z,NA,NA,NA,NA,0.051
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-10-16,2018-10-16T23:40:00Z,NA,0.15,0.245,NA,0.085
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T21:40:00Z,NA,0.03,0.051,NA,0.091
USGS CAWSC,USGS-380631122032201,38.10853056,-122.0559806,2018-10-17,2018-10-17T19:55:00Z,NA,0.36,0.307,2.1,0.09
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T23:00:00Z,13.4,NA,NA,2.6,0.07
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T19:02:00Z,4.4,NA,NA,NA,NA
USGS CAWSC,USGS-11455335,38.2561111,-121.6666667,2018-10-16,2018-10-16T18:50:00Z,NA,NA,0.235,NA,0.089
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-10-19,2018-10-19T22:16:00Z,NA,NA,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-10-17,2018-10-17T17:42:00Z,NA,NA,NA,NA,0.081
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-01-30,2018-01-30T17:30:00Z,2.5,NA,0.201,NA,0.035
USGS CAWSC,USGS-11312672,37.8708333,-121.53,2018-05-15,2018-05-15T22:30:00Z,NA,NA,NA,NA,0.108
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-13,2018-07-13T21:30:00Z,NA,NA,0.042,2.5,0.119
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-07-26,2018-07-26T21:25:00Z,3.9,0.02,0.269,2,0.075
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T17:55:00Z,NA,NA,NA,2.6,0.073
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T20:02:00Z,5.1,NA,NA,NA,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2018-02-13,2018-02-13T20:00:00Z,NA,NA,0.767,2.8,0.078
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-09-12,2018-09-12T18:45:00Z,1.6,0.01,NA,NA,0.032
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-11,2018-07-11T22:30:00Z,2.7,NA,NA,2.8,0.099
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T16:01:00Z,3.6,NA,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-10-17,2018-10-18T01:19:00Z,NA,NA,NA,NA,0.087
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2018-05-17,2018-05-17T22:11:00Z,NA,NA,NA,NA,0.088
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2018-02-27,2018-02-27T18:00:00Z,NA,0.01,0.712,2.35,0.055
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T20:46:00Z,NA,NA,NA,2.6,0.071
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-11,2018-07-11T23:25:00Z,5.1,0.12,NA,2.8,0.136
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-02-06,2018-02-06T20:15:00Z,8.3,0.02,0.25,NA,0.14
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2018-01-16,2018-01-16T19:30:00Z,NA,0.05,1.33,4.02,0.117
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-09-13,2018-09-13T21:55:00Z,NA,0.02,0.04,3,0.113
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-25T00:33:00Z,2.7,NA,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-05-17,2018-05-17T23:53:00Z,NA,NA,NA,NA,0.149
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-12,2018-07-12T20:45:00Z,NA,NA,NA,2.9,0.138
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24T23:30:00Z,2.6,NA,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24T23:31:00Z,2.5,NA,NA,NA,NA
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-10-17,2018-10-17T23:44:00Z,NA,0.04,0.199,3.7,0.09
USGS CAWSC,USGS-11337190,38.0521424,-121.6888428,2018-05-17,2018-05-17T21:00:00Z,NA,0.04,0.277,3.1,0.065
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-04-24,2018-04-24T23:30:00Z,1.2,0.03,0.056,NA,0.127
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-05-17,2018-05-17T15:56:00Z,NA,NA,NA,NA,0.068
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-02-06,2018-02-06T18:00:00Z,3.7,0.01,0.09,NA,0.12
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-10-19,2018-10-19T21:35:00Z,NA,NA,NA,NA,0.091
USGS CAWSC,USGS-11313315,37.89103627,-121.5702283,2018-07-24,2018-07-25T00:27:00Z,NA,NA,NA,NA,0.079
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-10-17,2018-10-18T01:10:00Z,NA,NA,NA,NA,0.085
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-02-28,2018-02-28T17:30:00Z,NA,0.01,0.126,1.8,0.028
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T19:01:00Z,3.2,NA,NA,NA,NA
USGS CAWSC,USGS-11336680,38.22555556,-121.491111,2018-07-25,2018-07-25T21:40:00Z,NA,NA,NA,NA,0.061
USGS CAWSC,USGS-11336685,38.2233333,-121.5072222,2018-05-16,2018-05-16T23:24:00Z,NA,NA,NA,NA,0.017
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-05-17,2018-05-17T20:27:00Z,NA,NA,NA,NA,0.07
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T22:15:00Z,NA,0.06,0.159,2.2,0.087
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-09-05,2018-09-05T16:00:00Z,NA,0.08,0.166,2.3,0.08
USGS CAWSC,USGS-11313460,38.05944444,-121.5572222,2018-07-25,2018-07-25T15:20:00Z,NA,0.04,0.238,1.9,0.059
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T18:00:00Z,NA,NA,NA,2.7,0.067
USGS CAWSC,USGS-11312685,38.00305556,-121.5108333,2018-10-19,2018-10-19T16:15:00Z,NA,0.03,0.294,2,0.069
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-12-18,2018-12-18T17:00:00Z,NA,NA,0.22,NA,0.063
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-04-18,2018-04-18T20:00:00Z,1.3,0.05,0.161,NA,0.098
USGS CAWSC,USGS-11337190,38.0521424,-121.6888428,2018-10-17,2018-10-17T21:36:00Z,NA,0.03,0.268,2,0.072
USGS CAWSC,USGS-11337190,38.0521424,-121.6888428,2018-01-25,2018-01-25T19:15:00Z,1.5,NA,0.63,NA,0.06
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T20:40:00Z,NA,NA,NA,2.6,0.067
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-11-28,2018-11-28T16:45:00Z,NA,0.26,0.36,NA,0.08
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2018-05-17,2018-05-17T16:30:00Z,4.3,0.42,0.097,NA,0.066
USGS CAWSC,USGS-380631122032201,38.10853056,-122.0559806,2018-07-26,2018-07-26T19:50:00Z,2.9,0.31,0.36,2.3,0.105
USGS CAWSC,USGS-11312685,38.00305556,-121.5108333,2018-10-19,2018-10-19T16:08:00Z,NA,NA,NA,NA,0.066
USGS CAWSC,USGS-11336685,38.2233333,-121.5072222,2018-07-25,2018-07-25T22:25:00Z,NA,0.24,0.078,1.7,0.054
USGS CAWSC,USGS-380631122032201,38.10853056,-122.0559806,2018-02-20,2018-02-20T17:00:00Z,3.5,0.12,0.53,NA,0.07
USGS CAWSC,USGS-11313431,38.01638889,-121.5819444,2018-05-15,2018-05-15T20:48:00Z,NA,NA,NA,NA,0.073
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T20:03:00Z,3.2,NA,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24T22:31:00Z,2.4,NA,NA,NA,NA
USGS CAWSC,USGS-11336685,38.2233333,-121.5072222,2018-07-25,2018-07-25T23:18:00Z,NA,NA,NA,NA,0.057
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-04-18,2018-04-18T21:45:00Z,5.9,0.03,0.166,NA,0.159
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-07-26,2018-07-26T16:00:00Z,NA,0.1,0.146,2,0.077
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-13,2018-07-13T19:10:00Z,4.5,0.02,NA,3,0.124
USGS CAWSC,USGS-11312672,37.8708333,-121.53,2018-10-19,2018-10-19T17:36:00Z,NA,NA,NA,NA,0.104
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-05-15,2018-05-15T18:38:00Z,NA,NA,NA,NA,0.084
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T20:03:00Z,4.7,NA,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24T21:31:00Z,1.9,NA,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-06-21,2018-06-21T19:45:00Z,2.4,0.01,NA,NA,0.028
USGS CAWSC,USGS-11336685,38.2233333,-121.5072222,2018-05-16,2018-05-16T23:28:00Z,NA,NA,NA,NA,0.017
USGS CAWSC,USGS-11313431,38.01638889,-121.5819444,2018-05-15,2018-05-15T20:42:00Z,NA,NA,NA,NA,0.07
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-08-23,2018-08-23T21:35:00Z,NA,0.05,0.117,2.3,0.072
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2018-01-30,2018-01-30T20:00:00Z,4.2,0.3,0.218,NA,0.06
USGS CAWSC,USGS-11312685,38.00305556,-121.5108333,2018-07-24,2018-07-24T20:05:00Z,NA,0.02,NA,NA,0.063
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24T20:31:00Z,4.2,NA,NA,NA,NA
USGS CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-09-13,2018-09-13T17:00:00Z,NA,0.02,0.128,2.2,0.097
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T16:03:00Z,3.3,NA,NA,NA,NA
USGS CAWSC,USGS-380631122032201,38.10853056,-122.0559806,2018-08-08,2018-08-08T22:00:00Z,NA,0.32,0.33,NA,0.09
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,2018-12-19,2018-12-19T19:30:00Z,NA,0.11,1.84,NA,0.194
USGS CAWSC,USGS-11336790,38.09638889,-121.496111,2018-05-16,2018-05-16T20:30:00Z,NA,0.17,0.175,2,0.145
USGS CAWSC,USGS-11312672,37.8708333,-121.53,2018-07-24,2018-07-24T23:52:00Z,NA,NA,NA,NA,0.068
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24T20:32:00Z,1.5,NA,NA,NA,NA
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-07-26,2018-07-26T17:05:00Z,NA,0.08,0.127,1.9,0.078
USGS CAWSC,USGS-11313405,37.96992306,-121.572174,2018-10-19,2018-10-19T19:11:00Z,NA,0.02,0.154,2.1,0.059
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T22:40:00Z,NA,0.07,0.166,NA,0.086
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-25T00:31:00Z,2.6,NA,NA,NA,NA
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-07-26,2018-07-26T16:40:00Z,NA,0.01,NA,3.9,0.195
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T16:03:00Z,4.3,NA,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-03-06,2018-03-06T19:15:00Z,11.2,NA,0.05,NA,0.13
USGS CAWSC,USGS-11336930,38.1061111,-121.571111,2018-07-25,2018-07-26T00:00:00Z,NA,0.22,0.127,1.7,0.061
USGS CAWSC,USGS-380631122032201,38.10853056,-122.0559806,2018-07-26,2018-07-26T20:24:00Z,NA,NA,NA,NA,0.106
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T20:01:00Z,3,NA,NA,NA,NA
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2018-03-13,2018-03-13T16:45:00Z,2.8,0.46,0.13,NA,0.066
USGS CAWSC,USGS-11313460,38.05944444,-121.5572222,2018-10-18,2018-10-18T22:30:00Z,NA,0.04,0.286,2,0.064
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-07-24,2018-07-24T18:15:00Z,NA,NA,NA,NA,0.061
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-09-13,2018-09-13T23:25:00Z,NA,NA,NA,5.1,0.194
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-04-18,2018-04-18T19:00:00Z,15,0.02,0.315,NA,0.182
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-05-15,2018-05-15T19:09:00Z,NA,NA,NA,NA,0.087
USGS CAWSC,USGS-11336685,38.2233333,-121.5072222,2018-10-18,2018-10-18T17:08:00Z,NA,NA,NA,NA,0.084
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T20:27:00Z,NA,0.01,NA,NA,0.082
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2018-05-03,2018-05-03T21:00:00Z,NA,0.32,0.074,NA,0.055
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-07-26,2018-07-26T15:54:00Z,NA,NA,NA,NA,0.075
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-05-30,2018-05-30T17:50:00Z,NA,0.22,0.231,1.9,0.073
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2018-10-30,2018-10-30T15:45:00Z,1.2,0.85,0.141,NA,0.118
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-25T01:30:00Z,2.4,NA,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-09-13,2018-09-13T23:00:00Z,4,NA,NA,5.4,0.158
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-13,2018-07-13T20:55:00Z,3,NA,NA,2.9,0.088
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-07-26,2018-07-26T17:33:00Z,NA,NA,NA,NA,0.065
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-07-12,2018-07-12T23:24:00Z,NA,0.04,0.119,NA,0.069
USGS CAWSC,USGS-11312685,38.00305556,-121.5108333,2018-07-24,2018-07-24T20:15:00Z,NA,0.01,0.158,2.2,0.066
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-13,2018-07-13T20:05:00Z,NA,0.01,NA,2.5,0.079
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T20:01:00Z,5,NA,NA,NA,NA
USGS CAWSC,USGS-11336930,38.1061111,-121.571111,2018-05-16,2018-05-17T00:01:00Z,NA,NA,NA,NA,0.074
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-30,2018-05-31T00:20:00Z,NA,0.02,0.141,2,0.149
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-05-30,2018-05-30T19:45:00Z,NA,0.03,0.074,3.5,0.132
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-05-17,2018-05-17T23:05:00Z,NA,0.17,0.183,2.5,0.095
USGS CAWSC,USGS-11455335,38.2561111,-121.6666667,2018-05-30,2018-05-30T23:15:00Z,NA,0.22,0.218,2,0.075
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-05-17,2018-05-17T23:40:00Z,NA,0.02,NA,4.9,0.182
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-04-24,2018-04-25T02:15:00Z,1.7,NA,NA,NA,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1984-03-15,1984-03-15T21:00:00Z,NA,0.12,0.98,NA,0.05
USGS CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-01-11,2018-01-11T19:00:00Z,1.2,0.05,0.37,NA,0.08
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-02-13,2018-02-13T19:45:00Z,2.6,0.18,0.28,NA,0.07
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-02-13,2018-02-13T17:45:00Z,1.8,0.21,0.28,NA,0.07
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-17,2018-05-17T22:30:00Z,NA,0.22,0.209,2.3,0.094
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24T21:31:00Z,2.7,NA,NA,NA,NA
USGS CAWSC,USGS-11311300,37.9925,-121.4538889,2018-05-16,2018-05-16T17:40:00Z,NA,0.04,0.399,2.5,0.107
USGS CAWSC,USGS-11313431,38.01638889,-121.5819444,2018-07-24,2018-07-25T01:42:00Z,NA,NA,NA,NA,0.067
USGS CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-11-28,2018-11-28T18:45:00Z,NA,0.07,0.38,NA,0.09
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-07-26,2018-07-26T17:58:00Z,NA,NA,NA,NA,0.055
USGS CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-03-08,2018-03-08T17:00:00Z,NA,0.06,0.4,NA,0.08
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T23:10:00Z,2.9,NA,NA,2.7,0.081
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T18:03:00Z,4.6,NA,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-08-23,2018-08-23T21:50:00Z,2.7,0.05,0.116,2.1,0.074
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T22:35:00Z,NA,0.07,0.169,NA,0.085
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24T23:32:00Z,2.7,NA,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24T20:33:00Z,1.6,NA,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-09-13,2018-09-13T21:25:00Z,NA,NA,NA,2.8,0.104
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-10-17,2018-10-17T17:26:00Z,NA,NA,NA,NA,0.081
USGS CAWSC,USGS-11336685,38.2233333,-121.5072222,2018-05-16,2018-05-16T23:10:00Z,NA,0.02,NA,2.2,0.018
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-25T01:31:00Z,2.8,NA,NA,NA,NA
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2018-04-26,2018-04-26T16:45:00Z,4.7,0.03,0.094,NA,0.032
USGS CAWSC,USGS-11447890,38.25769218,-121.5182865,2018-10-19,2018-10-19T22:02:00Z,NA,0.04,0.081,1.3,0.036
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-07-26,2018-07-26T16:53:00Z,NA,NA,NA,NA,0.163
USGS CAWSC,USGS-380631122032201,38.10853056,-122.0559806,2018-08-08,2018-08-08T21:00:00Z,NA,0.32,0.33,NA,0.09
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-13,2018-07-13T22:40:00Z,NA,0.02,NA,2.8,0.119
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24T22:31:00Z,2.5,NA,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24T22:33:00Z,2.4,NA,NA,NA,NA
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-07-26,2018-07-26T17:23:00Z,NA,NA,NA,NA,0.072
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T20:02:00Z,3.1,NA,NA,NA,NA
USGS CAWSC,USGS-11311300,37.9925,-121.4538889,2018-05-16,2018-05-16T17:28:00Z,NA,NA,NA,NA,0.108
USGS CAWSC,USGS-11337080,38.1033333,-121.686111,2018-10-17,2018-10-17T21:55:00Z,NA,NA,NA,NA,0.067
USGS CAWSC,USGS-11313315,37.89103627,-121.5702283,2018-10-19,2018-10-19T18:23:00Z,NA,NA,NA,NA,0.07
USGS CAWSC,USGS-11336790,38.09638889,-121.496111,2018-07-25,2018-07-25T19:40:00Z,11.9,NA,0.143,2,0.047
USGS CAWSC,USGS-11313315,37.89103627,-121.5702283,2018-10-19,2018-10-19T18:19:00Z,NA,NA,NA,NA,0.077
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-25T00:31:00Z,2.8,NA,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-01-09,2018-01-09T19:45:00Z,12.7,0.03,0.12,NA,0.14
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T18:01:00Z,4.1,NA,NA,NA,NA
USGS CAWSC,USGS-11303500,37.6760406,-121.2663293,1986-03-11,1986-03-11T22:10:00Z,NA,NA,0.34,NA,0.08
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18T17:02:00Z,3.2,NA,NA,NA,NA
USGS CAWSC,USGS-11447903,38.2372222,-121.5175,2018-07-24,2018-07-24T18:25:00Z,NA,NA,NA,NA,0.062
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24T23:31:00Z,2.8,NA,NA,NA,NA
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-17,2018-05-17T22:23:00Z,NA,NA,NA,NA,0.092
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-09-05,2018-09-05T16:45:00Z,NA,NA,NA,5.3,0.121
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18T19:03:00Z,4.4,NA,NA,NA,NA
USGS CAWSC,USGS-381142122015801,38.19489444,-122.0328139,2018-02-20,2018-02-20T19:15:00Z,8.6,0.11,1.65,NA,0.28
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-10-16,2018-10-16T21:15:00Z,NA,0.08,0.222,NA,0.088
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T19:48:00Z,NA,0.01,NA,2.4,0.078
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-07-26,2018-07-26T18:54:00Z,NA,NA,NA,NA,0.074
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-10-16,2018-10-16T22:00:00Z,2.6,0.02,NA,NA,0.117
USGS CAWSC,USGS-11447830,38.32916667,-121.5791667,2018-10-19,2018-10-19T22:41:00Z,NA,0.88,0.146,NA,0.122
USGS CAWSC,USGS-11312672,37.8708333,-121.53,2018-10-19,2018-10-19T17:32:00Z,NA,NA,NA,NA,0.111
USGS CAWSC,USGS-11312672,37.8708333,-121.53,2018-07-24,2018-07-25T00:03:00Z,NA,NA,NA,NA,0.079
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-08-23,2018-08-23T18:47:00Z,3.2,NA,NA,3.5,0.138
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24T20:30:00Z,4.4,NA,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-08-23,2018-08-23T17:05:00Z,NA,0.07,0.124,2.1,0.07
USGS CAWSC,USGS-11313460,38.05944444,-121.5572222,2018-05-16,2018-05-16T16:55:00Z,NA,0.05,0.278,3,0.072
USGS CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-02-08,2018-02-08T20:15:00Z,1.3,0.05,0.43,NA,0.08
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-10-10,2018-10-10T21:52:00Z,NA,NA,NA,NA,0.09
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-01-11,2018-01-11T17:15:00Z,2.1,0.22,0.48,NA,0.09
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-13,2018-07-13T19:05:00Z,NA,NA,NA,3,0.12
USGS CAWSC,USGS-380631122032201,38.10853056,-122.0559806,2018-02-01,2018-02-01T17:15:00Z,2.2,0.16,0.53,NA,0.08
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-09-13,2018-09-13T20:30:00Z,NA,0.14,0.183,1.9,0.076
USGS CAWSC,USGS-11455142,38.34166667,-121.6438889,2018-05-30,2018-05-30T22:40:00Z,4.8,0.01,NA,2.5,0.113
USGS CAWSC,USGS-381614121415301,38.2705111,-121.698,2018-07-12,2018-07-12T18:15:00Z,2.9,0.01,NA,2.8,0.117
