StationName,DateTime,Analyte,DataStatus,ShortStationName,StationNumber,SampleCode,Date,AnalyteAbbr,Result,ResultSign,Units,Method,Depth,Description,Notes,Latitude,Longitude
Old River near Bacon Island @ USGS Pile,2015-06-16 11:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0615B0808,2015-06-16,Temperature,24.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-06-16 11:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0615B0814,2015-06-16,Temperature,24.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-06-16 11:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0615B0800,2015-06-16,Temperature,24.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-06-16 11:40:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0615B0800,2015-06-16,pH,7.25,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-06-16 11:40:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0615B0814,2015-06-16,pH,7.25,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-06-16 11:40:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0615B0808,2015-06-16,pH,7.25,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0940,2015-07-07,DissolvedOxygen,6.64,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0934,2015-07-07,DissolvedOxygen,6.64,=,mg/L,EPA 360.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0934,2015-07-07,Conductivity_top,753,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0926,2015-07-07,Conductivity_top,753,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0940,2015-07-07,Conductivity_top,753,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0934,2015-07-07,Turbidity,5.86,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0940,2015-07-07,Turbidity,5.86,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0926,2015-07-07,Turbidity,5.86,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0934,2015-07-07,Temperature,24.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0940,2015-07-07,Temperature,24.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0926,2015-07-07,Temperature,24.6,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0934,2015-07-07,pH,7.63,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0926,2015-07-07,pH,7.63,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-07 09:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B0940,2015-07-07,pH,7.63,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1004,2015-07-27,Conductivity_top,723,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1003,2015-07-27,Conductivity_top,723,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1003,2015-07-27,Turbidity,4.35,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1004,2015-07-27,Turbidity,4.35,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1003,2015-07-27,Temperature,25.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1004,2015-07-27,Temperature,25.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1003,2015-07-27,pH,7.43,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-07-27 09:30:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0715B1004,2015-07-27,pH,7.43,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Dissolved Chloride,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1148,2015-08-20,DissChloride,150,=,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Dissolved Chloride,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1148,2015-08-20,DissChloride,151,=,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1148,2015-08-20,Conductivity_top,700,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1140,2015-08-20,Conductivity_top,700,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1140,2015-08-20,Turbidity,3.95,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1148,2015-08-20,Turbidity,3.95,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1148,2015-08-20,Temperature,24.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1140,2015-08-20,Temperature,24.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1148,2015-08-20,pH,7.57,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-08-20 09:43:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0815B1140,2015-08-20,pH,7.57,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1307,2015-09-10,Conductivity_top,578,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1299,2015-09-10,Conductivity_top,578,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1299,2015-09-10,Turbidity,3.95,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1307,2015-09-10,Turbidity,3.95,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1299,2015-09-10,Temperature,23.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1307,2015-09-10,Temperature,23.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1307,2015-09-10,pH,7.64,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-09-10 09:13:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0915B1299,2015-09-10,pH,7.64,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1627,2015-10-30,Conductivity_top,840,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1619,2015-10-30,Conductivity_top,840,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1619,2015-10-30,Turbidity,3.65,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1627,2015-10-30,Turbidity,3.65,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1627,2015-10-30,Temperature,18.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1619,2015-10-30,Temperature,18.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1619,2015-10-30,pH,8.12,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-10-30 09:18:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1627,2015-10-30,pH,8.12,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1732,2015-11-19,Conductivity_top,842,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1724,2015-11-19,Conductivity_top,842,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1732,2015-11-19,Turbidity,5.66,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1724,2015-11-19,Turbidity,5.66,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1732,2015-11-19,Temperature,12.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1724,2015-11-19,Temperature,12.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1724,2015-11-19,pH,7.73,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-11-19 10:59:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1115B1732,2015-11-19,pH,7.73,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1827,2015-12-08,Conductivity_top,894,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1819,2015-12-08,Conductivity_top,894,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1827,2015-12-08,Turbidity,4.78,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1819,2015-12-08,Turbidity,4.78,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1819,2015-12-08,Temperature,10.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1827,2015-12-08,Temperature,10.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1819,2015-12-08,pH,8.01,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2015-12-08 10:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1215B1827,2015-12-08,pH,8.01,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0106,2016-01-07,Conductivity_top,712,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0096,2016-01-07,Conductivity_top,712,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0096,2016-01-07,Turbidity,9.42,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0106,2016-01-07,Turbidity,9.42,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0106,2016-01-07,Temperature,8.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0096,2016-01-07,Temperature,8.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0106,2016-01-07,pH,8.12,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-01-07 10:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0116B0096,2016-01-07,pH,8.12,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-02-01 10:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0216B0237,2016-02-01,Conductivity_top,442.1,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-02-01 10:45:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0216B0245,2016-02-01,Conductivity_top,442.1,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-02-01 10:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0216B0237,2016-02-01,Turbidity,26.3,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-02-01 10:45:00,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0216B0245,2016-02-01,Turbidity,26.3,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-02-01 10:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0216B0237,2016-02-01,Temperature,10.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-02-01 10:45:00,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0216B0245,2016-02-01,Temperature,10.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
Old River near Bacon Island @ USGS Pile,2016-02-01 10:45:00,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF0216B0237,2016-02-01,pH,8.12,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,37.969368,-121.57222
